query_id,merchant_id,merchant_name,route_distance_proxy,detour_proxy,base_rank_score,final_rank_score,rank_position,reason_tags
route_q_006,ChIJEWSSaQArdTER_6KocSIDZcs,Bãi Xe Rửa Xe Thành Cường,2.353242609260638,1.7822243773003628,0.616728,0.547547,63,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJqyScx6gvdTERn7780zpzSEs,Rửa xe Trọng Hữu,2.0879427520013207,4.016548333423959,0.665363,0.534997,64,high_rating|trusted|open_now|exterior_wash|car_supported
route_q_006,ChIJ85Fp_6otdTERGmUNEVAXaBs,Rưa xe Nhựt Linh,2.291214399556379,2.0431447353186183,0.595864,0.531863,65,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJLQDJI4MtdTER4cu80KJiWs4,"RỬA XE VÁ VỎ Ô TÔ, MOTO HUY TIẾN",1.5728476205079025,2.7605627669764488,0.426137,0.520299,66,exterior_wash|car_supported
route_q_006,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,2.0225213815233563,3.4702346873943686,0.612205,0.516175,67,open_now|service_rich|exterior_wash|detailing
route_q_006,ChIJ4125gUwpdTERrnzAA-z9GJs,TIỆM RỬA XE THAY NHỚT 25,2.2145169356708956,3.141491758036647,0.602932,0.510056,68,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJKXdY1iwrdTER2OyuGxR9dWI,Rửa xe Nam Vi,2.681689076956445,2.1043101233962194,0.573444,0.508811,69,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,1.7671413938051779,3.414248273574934,0.473444,0.508534,70,high_rating|exterior_wash|car_supported
route_q_006,ChIJ8cgcDQArdTERJKCORLEdiKk,Cầm đồ 253 & Giữ xe và rửa xe oto 24/24,2.5903996245936045,1.812931759097463,0.576932,0.498793,71,open_now|exterior_wash|car_supported
route_q_006,ChIJY_PppkgrdTERa_QtKO4qXgI,Bãi Giữ Xe - Rửa Xe Ô Tô 24/24 Gia Khang,2.1399513926663936,1.64104788494231,0.466092,0.492947,72,exterior_wash|car_supported
route_q_006,ChIJ7ccfhX0rdTERPu1BlnIPX1U,Rửa xe ô tô xe máy Anh Hạ,2.8573623580340404,1.7335128006065226,0.620864,0.491362,73,high_rating|open_now|service_rich|exterior_wash|car_supported
